"","ID","DATE","ELEMENT","VALUE","MFLAG","QFLAG","SFLAG","NAME","LONGITUDE","LATITUDE","ELEVATION","elevation","tmax_normal_annual","vpdmax_normal_annual","tdmean_normal_annual","tmean_normal_annual","tmin_normal_annual","vpdmin_normal_annual","ppt_normal_annual","slope","aspect","ppt_2021_02","ppt_2021_03","CV_GAM_MODEL","CV_RF_MODEL","CV_LM_MODEL","CV_GAM_RASTER_PREDS","CV_RF_RASTER_PREDS","CV_LM_RASTER_PREDS","CV_GAM_SNODAS_50_50","CV_GAM_SNODAS_60_40","CV_GAM_SNODAS_70_30","CV_GAM_SNODAS_80_20","CV_GAM_SNODAS_90_10","CV_GAM_SNODAS_100","SNODAS_VALUE","UA_VALUE","DAYMET_VALUE"
"1128401","USS0011L05S",2012-04-01,"WESD",185.4," "," ","T","Donkey Reservoir",-111.48,38.21,2987,2948,10.9099998474121,11.710000038147,-8.14999961853027,3.67000007629395,-3.57999992370605,2.63000011444092,514.77001953125,5.52532439224218,21.3585394872572,13.7975997924805,46.8936004638672,69.6056687467223,143.381403333333,244.521467430061,86.4645022632226,131.013293333333,99999,160.834910049234,160.801892059081,160.768874068928,160.735856078775,160.702838088622,160.669820098469,161,0,99999
"1144366","USS0011L12S",2012-04-01,"WESD",35.6," "," ","T","Gooseberry RS",-111.68,38.8,2423.2,2434,12.8000001907349,13.0500001907349,-5.76999998092651,5.61999988555908,-1.55999994277954,2.71000003814697,689.390014648438,1.77275195764188,347.343812320006,88.4901962280273,62.8264999389648,150.566764261317,173.080056666667,198.513344691302,127.83323139722,136.226796666667,99999,24.2462487803633,29.0954985364359,33.9447482925086,38.7939980485812,43.6432478046539,48.4924975607265,0,0,99999
"1163958","USS0011M03S",2012-04-01,"WESD",190.5," "," ","T","Widtsoe #3",-111.88,37.84,2938.3,2897,11.0799999237061,11.7299995422363,-6.5,4.44000005722046,-2.20000004768372,2.17000007629395,669.75,1.84461475480484,195.200407460125,41.4939994812012,62.9314994812012,166.007707526921,132.91979,245.96215517815,159.80521244059,109.641403333333,99999,172.949161026146,172.938993231376,172.928825436605,172.918657641834,172.908489847063,172.898322052293,173,4,99999
"1172204","USS0011M06S",2012-04-01,"WESD",195.6," "," ","T","Clayton Springs",-111.83,37.97,3062.9,3042,9.9399995803833,10.8299999237061,-7.65999984741211,2.88000011444092,-4.17999982833862,2.40000009536743,683.130004882812,0.990566621546511,347.199654199919,48.2271003723145,56.2188987731934,211.774145022913,209.957813333333,256.945465119608,224.442312748772,220.555796666667,99999,178.385425200104,178.462510240125,178.539595280146,178.616680320167,178.693765360188,178.770850400209,178,153,99999
"1191238","USS0012J06S",2012-04-01,"WESD",345.4," "," ","T","Rocky Basin-Settleme",-112.24,40.44,2712.7,2801,9.64999961853027,9.60999965667725,-5.44000005722046,4.07999992370605,-1.49000000953674,2.88000011444092,1033.88000488281,15.4601159747304,297.55999341382,122.632598876953,75.5633010864258,384.0768101814,360.863363333333,242.968764124351,369.386240928988,359.777096666667,99999,284.863267452351,285.635920942821,286.408574433291,287.181227923761,287.953881414232,288.726534904702,281,75,99999
"1203855","USS0012J07S",2012-04-01,"WESD",251.5," "," ","T","Mining Fork",-112.61,40.49,2505.8,2495,9.89999961853027,9.72000026702881,-4.23000001907349,5.09999990463257,0.300000011920929,3.13000011444092,966.5,11.1570219581725,110.307616057017,78.382698059082,59.0236968994141,262.606787381913,270.860913333333,200.366428143739,258.010155164288,264.40076,99999,264.947833880106,264.937400656127,264.926967432148,264.916534208169,264.90610098419,264.895667760211,265,0,99999
"1214240","USS0012J09S",2012-04-01,"WESD",157.5," "," ","T","Dry Fork",-112.17,40.57,2161.9,2216,12.7600002288818,11.9399995803833,-2.83999991416931,6.59000015258789,0.419999986886978,2.6800000667572,837.080017089844,9.71622487867967,19.967838244726,101.568199157715,69.0783996582031,144.964983419638,219.377746666666,156.366992519648,186.860459889687,236.281973333333,99999,8.16062952520729,9.79275543024875,11.4248813352902,13.0570072403317,14.6891331453731,16.3212590504146,0,0,99999
"1230577","USS0012K01S",2012-04-01,"WESD",132.1," "," ","T","Vernon Creek",-112.41,39.94,2255.8,2159,13.6999998092651,14,-3.65000009536743,7.63000011444092,1.54999995231628,3.28999996185303,626.210021972656,4.63514412495836,29.4657738926665,59.108097076416,66.0580978393555,28.0619880734034,101.948063333333,165.121835438692,60.2727136450065,127.050373333333,99999,60.9999745449996,60.9999694539995,60.9999643629994,60.9999592719994,60.9999541809993,60.9999490899992,61,0,99999
"1235072","USS0012K02S",2012-04-01,"WESD",149.9," "," ","T","Oak Creek",-112.33,39.35,2392.7,1699,17.6900005340576,18.6299991607666,-2.49000000953674,10.1000003814697,2.5,3.75,335.559997558594,4.34904763475186,351.014793927082,27.0539989471436,49.7929992675781,35.6608529946176,76.6472,76.533055375803,35.8677701821311,55.6328033333332,99999,0.00673069829876537,0.00807683795851845,0.00942297761827152,0.0107691172780246,0.0121152569377777,0.0134613965975307,0,0,99999
"1251037","USS0012L04S",2012-04-01,"WESD",162.6," "," ","T","Box Creek",-112.02,38.51,2995.6,2990,10.1099996566772,10.5,-7.1100001335144,3.86999988555908,-2.38000011444092,2.58999991416931,697.380004882812,3.22107257228089,163.569034462601,72.0634994506836,53.4351005554199,199.002781486201,213.292836666667,248.374602385068,170.249502757088,159.597976666667,99999,149.987928816984,150.385514580381,150.783100343778,151.180686107175,151.578271870572,151.975857633969,148,0,99999
"1255501","USS0012L05S",2012-04-01,"WESD",10.2," "," ","T","Squaw Springs",-112.01,38.5,2775.2,2902,10.7399997711182,10.9300003051758,-6.30999994277954,4.59000015258789,-1.55999994277954,2.49000000953674,678.289978027344,4.47489720213014,156.641156059436,72.0634994506836,53.4351005554199,178.348875707058,179.105553333333,254.761781527674,166.960505946251,162.951603333333,99999,100.51944481183,102.023333774196,103.527222736562,105.031111698928,106.535000661295,108.038889623661,93,0,99999
"1271094","USS0012L06S",2012-04-01,"WESD",254," "," ","T","Kimberly Mine",-112.39,38.48,2782.5,2810,11.2399997711182,11.3299999237061,-6.32000017166138,4.78999996185303,-1.6599999666214,2.67000007629395,890.619995117188,11.2162683453706,324.123702985773,85.5974960327148,84.5018005371094,289.661309268573,343.07995,234.772930776172,285.285327731671,269.704786666666,99999,337.039071647042,336.24688597645,335.454700305859,334.662514635267,333.870328964676,333.078143294084,341,0,99999
"1287369","USS0012L07S",2012-04-01,"WESD",307.3," "," ","T","Big Flat",-112.36,38.3,3154.4,3146,8.55000019073486,9.36999988555908,-7.86999988555908,2.51999998092651,-3.51999998092651,2.25,862.809997558594,5.98660258488345,283.107105285724,116.113395690918,112.369697570801,349.751933071655,303.258366666667,268.321712488975,342.721903804722,260.05447,99999,270.086282149132,271.703538578958,273.320795008785,274.938051438611,276.555307868437,278.172564298264,262,298,99999
"1302962","USS0012L12S",2012-04-01,"WESD",200.7," "," ","T","Merchant Valley",-112.44,38.3,2652.7,2652,12.4399995803833,12.9899997711182,-7.13000011444092,4.36999988555908,-3.71000003814697,2.48000001907349,741.869995117188,4.87798828052245,143.044074714254,94.8209991455078,87.8382949829102,171.221034608205,167.93443,215.159366061519,158.306986520451,139.205516666667,99999,170.926775929906,170.712131115887,170.497486301868,170.282841487849,170.06819667383,169.853551859811,172,126,99999
"1316912","USS0012L15S",2012-04-01,"WESD",381," "," ","T","Pine Creek",-112.25,38.88,2679.2,2705,10.789999961853,10.7600002288818,-5.90000009536743,5,-0.800000011920929,3.30999994277954,812.340026855469,6.98326839447254,351.194681632549,83.2733993530273,79.4882965087891,256.069987418981,212.16954,221.090356537142,268.746617272355,218.543976666667,99999,199.108227367771,199.129872841325,199.151518314879,199.173163788433,199.194809261988,199.216454735542,199,0,99999
"1322461","USS0012L20S",2012-04-01,"WESD",276.9," "," ","T","Jones Corral",-112.17,38.07,2971.5,3003,9.89000034332275,10.3900003433228,-7.1100001335144,3.58999991416931,-2.72000002861023,2.25,680.659973144531,3.54809696702732,4.87964734579263,45.9511985778809,66.222900390625,162.560175684272,186.39529,250.605207162895,148.548299318837,250.015476666667,99999,213.529609211931,213.235531054317,212.941452896704,212.64737473909,212.353296581476,212.059218423862,215,115,99999
"1338054","USS0012M03S",2012-04-01,"WESD",172.7," "," ","T","Webster Flat",-112.9,37.58,2805.1,2743,11.0799999237061,11.0500001907349,-5.44000005722046,5.05999994277954,-0.97000002861023,2.55999994277954,780.309997558594,5.01154470198763,315.37290405088,51.6522979736328,56.7056999206543,255.352061786409,266.883336666667,229.905363081394,228.481155546687,219.217876666667,99999,155.63729346358,160.164752156296,164.692210849012,169.219669541728,173.747128234444,178.27458692716,133,0,99999
"1353678","USS0012M05S",2012-04-01,"WESD",10.2," "," ","T","Harris Flat",-112.58,37.49,2377.4,2380,14.0699996948242,14.8299999237061,-5.73000001907349,5.92000007629395,-2.24000000953674,2.49000000953674,529.700012207031,0.598081956082636,188.737768483677,19.2537002563477,35.0326995849609,65.7658253701642,71.0828866666667,186.155647056038,78.8225690009362,97.09089,99999,13.3064975449269,15.9677970539123,18.6290965628977,21.2903960718831,23.9516955808684,26.6129950898538,0,0,99999
"1367132","USS0012M06S",2012-04-01,"WESD",2.5," "," ","T","Long Valley Jct",-112.51,37.49,2275,2279,14.9099998474121,15.460000038147,-5.25,6.92999982833862,-1.05999994277954,2.78999996185303,512.919982910156,2.3364626677385,128.984128741271,15.4487991333008,33.7028999328613,8.72759931814199,30.7284566666667,171.24208671747,34.538854266967,36.2456533333334,99999,4.58939600892409,5.50727521070891,6.42515441249372,7.34303361427854,8.26091281606336,9.17879201784818,0,0,99999
"1389359","USS0012M13S",2012-04-01,"WESD",200.7," "," ","T","Castle Valley",-112.74,37.66,2920,2898,10.1700000762939,10.3000001907349,-6.09999990463257,3.4300000667572,-3.3199999332428,2.05999994277954,667.140014648438,2.02499271320834,93.6726618639357,44.8334007263184,58.3622970581055,167.67759678106,131.649376666667,239.862178269795,152.692056106893,140.242663333333,99999,181.858891553975,180.83066986477,179.802448175564,178.774226486359,177.746004797154,176.717783107949,187,49,99999
"1393420","USS0012M14S",2012-04-01,"WESD",378.5," "," ","T","Brian Head",-112.86,37.68,3039.5,2971,9.14000034332275,9.76000022888184,-7.1399998664856,3.09999990463257,-2.95000004768372,1.79999995231628,877.659973144531,6.71445911887415,245.903614099266,68.2220001220703,71.3056945800781,315.223374619398,307.59806,249.752772627935,237.2703106707,235.783786666667,99999,181.593552643376,184.112263172051,186.630973700727,189.149684229402,191.668394758077,194.187105286752,169,153,99999
"1412268","USS0012M23S",2012-04-01,"WESD",426.7," "," ","T","Midway Valley",-112.84,37.57,2987,3036,8.77999973297119,9.38000011444092,-6.82999992370605,2.86999988555908,-3.03999996185303,1.61000001430511,905.690002441406,0.53521997388831,225.54025203458,49.4127006530762,55.4953994750977,350.24091219033,315.74756,253.749257980148,315.56813591557,289.445446666667,99999,377.811176125806,374.573411350967,371.335646576129,368.09788180129,364.860117026451,361.622352251612,394,130,99999
"1422653","USS0012M26S",2012-04-01,"WESD",0," "," ","T","Agua Canyon",-112.27,37.52,2712.7,2583,12.8299999237061,12.9399995803833,-6.05000019073486,5.51000022888184,-1.82000005245209,2.91000008583069,605.070007324219,3.26484034198994,283.261758527784,20.8239002227783,45.5608978271484,97.0466514321616,80.3962233333333,210.946163925436,90.6553891361425,101.113706666667,99999,4.85550935833476,5.82661123000171,6.79771310166866,7.76881497333561,8.73991684500256,9.71101871666951,0,0,99999
"1427117","USS0013H05S",2012-04-01,"WESD",429.3," "," ","T","George Creek",-113.41,41.92,2744.7,2728,7.82999992370605,8.22999954223633,-6.96999979019165,2.83999991416931,-2.16000008583069,2.67000007629395,1171.5400390625,4.13136778214931,0.80480799984099,194.114990234375,61.4496994018555,584.11427370769,478.088186666666,223.396512134916,458.976365495665,364.951083333333,99999,374,374,374,374,374,374,374,480,99999
"1442710","USS0013M02S",2012-04-01,"WESD",15.2," "," ","T","Long Flat",-113.4,37.51,2438.4,2457,13.2200002670288,12.9700002670288,-4.76000022888184,6.8899998664856,0.560000002384186,2.67000007629395,595.5,2.90604772788548,78.8524870379549,34.6950988769531,75.9520950317383,86.4035595198548,62.52017,194.670660951685,63.0671823321545,85.7650066666667,99999,3.86379687012577,4.63655624415093,5.40931561817608,6.18207499220124,6.95483436622639,7.72759374025155,0,0,99999
"1456443","USS0013M04S",2012-04-01,"WESD",5.1," "," ","T","Little Grassy",-113.85,37.49,1859.3,1902,16.6200008392334,16.7000007629395,-3.75999999046326,9.97999954223633,3.33999991416931,3.70000004768372,591.059997558594,1.54414031495644,333.065669181368,16.3144989013672,43.3589973449707,28.8190610297864,51.5150833333334,125.160843403131,0,97.1398833333333,99999,0,0,0,0,0,0,0,0,99999
"1472687","USS0013M05S",2012-04-01,"WESD",337.8," "," ","T","Kolob",-113.05,37.53,2806,2796,10.6599998474121,11.0200004577637,-6.73000001907349,4.73999977111816,-1.17999994754791,2.35999989509583,857.109985351562,3.5935300689077,95.5187032977784,59.4457969665527,71.7574005126953,268.385923546198,239.878343333333,233.932239900264,234.293310262272,185.60833,99999,293.868305334089,291.841966400907,289.815627467725,287.789288534543,285.76294960136,283.736610668178,304,185,99999
"1479383","USS0013M06S",2012-04-01,"WESD",2.5," "," ","T","Gutz Peak",-113.94,37.5,2061.4,2132,14.4099998474121,13.8500003814697,-4.17000007629395,8.60000038146973,2.78999996185303,4.30000019073486,719.25,1.56200830325298,4.67048892436668,15.2491998672485,55.8588981628418,109.179700638307,161.459703333333,161.616811310261,68.3522805118593,125.07479,99999,0,0,0,0,0,0,0,0,99999
"1486079","USS0013M07S",2012-04-01,"WESD",243.8," "," ","T","Gardner Peak",-113.46,37.4,2536.5,2564,12.3599996566772,11.9399995803833,-5.23000001907349,6.55000019073486,0.730000019073486,3.13000011444092,688.820007324219,9.18439602698593,317.014184249856,32.3004989624023,73.7807006835938,121.695504082739,124.02059,213.536553236754,82.2761223285846,124.01612,99999,216,216,216,216,216,216,216,0,99999
"10727","US1UTCH0022",2013-04-01,"WESD",0," "," ","N","LOGAN 0.7 SW",-111.8452,41.7324,1376.2,1381,15.6700000762939,15.5600004196167,-0.980000019073486,8.51000022888184,1.35000002384186,1.37999999523163,452.350006103516,0.584050548385224,262.909794071225,30.8955993652344,23.0940990447998,0,68.9637333333333,0,0,71.5788133333334,99999,0,0,0,0,0,0,0,0,99999
"24863","US1UTGR0009",2013-04-01,"WESD",0," "," ","N","CASTLE VALLEY 0.6 W",-109.4104,38.6331,1458.8,1450,20.2600002288818,22.0599994659424,-1.96000003814697,12.5100002288818,4.76000022888184,4.86999988555908,285.269989013672,6.00455224333504,35.8013310723906,20.7920989990234,37.7160987854004,0,67.2184500000001,17.0706997060967,0,71.8257100000001,99999,0,0,0,0,0,0,0,0,99999
"49973","US1UTSL0041",2013-04-01,"WESD",0," "," ","N","SALT LAKE CITY 2.1 SE",-111.8677,40.7447,1311.6,1301,17.7900009155273,17.6700000762939,0.810000002384186,11.5600004196167,5.32000017166138,3.65000009536743,421.049987792969,2.28971322915317,257.459198799592,53.0769004821777,28.0783996582031,0,41.80606,0,0,28.8517133333334,99999,0,0,0,0,0,0,0,0,99999
"62094","US1UTWB0018",2013-04-01,"WESD",0," "," ","N","NORTH OGDEN 1.2 S",-111.958,41.2939,1338.7,1351,16.8700008392334,16.8199996948242,-0.439999997615814,10.2399997711182,3.59999990463257,3.21000003814697,527.340026855469,1.30188801529399,250.597827208835,68.9327011108398,23.7790985107422,0,36.9081066666667,0,0,55.9771533333334,99999,0,0,0,0,0,0,0,0,99999
"84166","USS0009J01S",2013-04-01,"WESD",177.8," "," ","T","King's Cabin",-109.54,40.72,2659.1,2747,9.92000007629395,10.1000003814697,-6.69000005722046,2.34999990463257,-5.23000001907349,1.16999995708466,671.659973144531,4.78612435679289,87.9330736332216,27.7395992279053,98.5160980224609,177.177082603518,209.370736666667,277.299093054776,159.307769869917,192.977263333334,99999,97.6527965050784,98.3833558060941,99.1139151071098,99.8444744081255,100.575033709141,101.305593010157,94,183,99999
"100503","USS0009J05S",2013-04-01,"WESD",269.2," "," ","T","Mosby Mtn.",-109.89,40.61,2898.6,2940,9,9.51000022888184,-7.94000005722046,1.80999994277954,-5.3899998664856,1.72000002861023,741.030029296875,1.89678728327232,118.85039185745,22.4615993499756,81.2182006835938,272.115888806199,269.312143333333,303.275288748239,249.249125472382,246.63242,99999,186.588510427183,187.30621251262,188.023914598056,188.741616683493,189.459318768929,190.177020854366,183,134,99999
"114236","USS0009J08S",2013-04-01,"WESD",152.4," "," ","T","Hickerson Park",-109.96,40.91,2787.4,2781,10.2200002670288,10.4499998092651,-7.05000019073486,2.20000004768372,-5.82000017166138,1.21000003814697,548.580017089844,3.48667252307866,160.692760555936,29.0303993225098,87.3628005981445,161.530467428366,178.876696666667,279.040534516284,159.206429491099,191.991253333333,99999,39.4999384517753,42.5999261421304,45.6999138324854,48.7999015228405,51.8998892131955,54.9998769035506,24,138,99999
"130573","USS0009J16S",2013-04-01,"WESD",190.5," "," ","T","Trout Creek",-109.67,40.74,2901.1,2854,9.28999996185303,9.56999969482422,-7.01999998092651,1.82000005245209,-5.65999984741211,1.17999994754791,697.659973144531,1.48509419801237,267.774829830569,24.4925994873047,90.3390960693359,255.165002407092,233.877346666667,291.702737117012,221.374319080279,231.30909,99999,175.68447521043,176.621370252515,177.558265294601,178.495160336687,179.432055378773,180.368950420859,171,201,99999
"143965","USS0009K01S",2013-04-01,"WESD",68.6," "," ","T","East Willow Creek",-109.53,39.31,2530.1,2595,11.1199998855591,11.0799999237061,-5.78999996185303,4.59999990463257,-1.91999995708466,1.77999997138977,523.950012207031,1.57835380153368,80.2727270697663,14.6694993972778,38.3272972106934,120.36715587201,152.430066666667,254.618648682345,115.409122335144,151.798656666667,99999,88.0000052261068,88.0000062713282,88.0000073165496,88.000008361771,88.0000094069923,88.0000104522137,88,0,99999
"147654","USS0009L01S",2013-04-01,"WESD",101.6," "," ","T","Lasal Mountain-Lower",-109.29,38.48,2689.9,2648,12.8400001525879,12.2299995422363,-5.48000001907349,6.44000005722046,0.0399999991059303,2.89000010490417,738.320007324219,9.01710757964931,277.425844214593,51.4824981689453,92.2237014770508,217.952153896177,237.36415,258.564792907867,157.687676627619,179.555473333333,99999,132.020203878529,132.824244654235,133.628285429941,134.432326205647,135.236366981353,136.040407757059,128,13,99999
"162906","USS0009L03S",2013-04-01,"WESD",223.5," "," ","T","Lasal Mountain",-109.27,38.48,2913.9,2849,11.539999961853,10.9399995803833,-6.28000020980835,5.32999992370605,-0.879999995231628,2.69000005722046,834.97998046875,7.48796762321208,301.127208872154,51.4824981689453,92.2237014770508,316.928160306191,288.253386666667,293.915490094986,290.75437149544,261.595773333334,99999,332,332,332,332,332,332,332,13,99999
"166595","USS0009M01S",2013-04-01,"WESD",210.8," "," ","T","Buckboard Flat",-109.45,37.87,2742.6,2700,11.1800003051758,9.84000015258789,-4.84000015258789,5.6100001335144,0.0299999993294477,2.66000008583069,721.760009765625,8.40173108829423,60.9488279571641,65.0421981811523,103.261596679688,187.995172756897,200.928203333333,273.125775972566,159.915213159466,180.623266666667,99999,194.362130014298,193.834556017158,193.306982020018,192.779408022878,192.251834025737,191.724260028597,197,0,99999
"180328","USS0009M02S",2013-04-01,"WESD",205.7," "," ","T","Camp Jackson",-109.49,37.81,2733.4,2638,11.4300003051758,10.0299997329712,-4.65999984741211,5.92000007629395,0.400000005960464,2.75999999046326,715.349975585938,8.54732262685655,272.159046815017,71.8532943725586,120.983093261719,207.313922091471,171.715223333333,259.963159791924,204.275416510626,176.539186666667,99999,153.82644692227,154.591736306724,155.357025691178,156.122315075632,156.887604460086,157.65289384454,150,302,99999
"194061","USS0010J01S",2013-04-01,"WESD",208.3," "," ","T","Hole-in-Rock",-110.19,40.92,2788.9,2832,9.77000045776367,10.289999961853,-7.19999980926514,1.96000003814697,-5.8600001335144,1.10000002384186,565.909973144531,4.36565797328018,12.2142126904277,45.4468002319336,91.1778945922852,151.873240904844,186.5241,286.633440503927,201.785953110197,216.68958,99999,174.824275947041,175.589131136449,176.353986325857,177.118841515265,177.883696704674,178.648551894082,171,183,99999
"207794","USS0010J04S",2013-04-01,"WESD",259.1," "," ","T","Hewinta",-110.48,40.95,2901.4,2905,9.53999996185303,10.1700000762939,-7.73999977111816,1.38999998569489,-6.76999998092651,0.77999997138977,662.460021972656,1.95529107388256,331.747178159237,73.1356964111328,77.2440948486328,258.586584579614,241.92912,292.463690476447,221.671880038511,222.72889,99999,197.5367081221,199.24404974652,200.95139137094,202.65873299536,204.36607461978,206.0734162442,189,219,99999
"212692","USS0010J06S",2013-04-01,"WESD",142.2," "," ","T","Burts Miller Ranch",-110.85,40.98,2438.4,2414,11.7799997329712,12.5799999237061,-5.63000011444092,3.97000002861023,-3.83999991416931,1.35000002384186,548.109985351562,1.53806616126239,347.087595527821,45.2332000732422,49.0676002502441,140.226670432389,163.437303333333,218.901122305885,134.196621345604,143.901593333333,99999,52.0586921853098,56.2704306223717,60.4821690594337,64.6939074964956,68.9056459335576,73.1173843706195,31,NA,99999
"229029","USS0010J10S",2013-04-01,"WESD",205.7," "," ","T","Lakefork #1",-110.43,40.6,3174.5,3138,8.06999969482422,8.9399995803833,-8.5600004196167,0.430000007152557,-7.21000003814697,1.53999996185303,678.039978027344,1.0087942885972,244.612222176501,50.0083999633789,66.1479949951172,293.935916081584,270.407606666667,341.401920972847,233.973702424564,272.15256,99999,187.008964196309,188.81075703557,190.612549874832,192.414342714094,194.216135553356,196.017928392617,178,182,99999
"233865","USS0010J12S",2013-04-01,"WESD",45.7," "," ","T","Lakefork #3",-110.35,40.55,2579.8,2526,11.3100004196167,11.9200000762939,-5.59000015258789,4.28999996185303,-2.74000000953674,2.42000007629395,416.679992675781,15.5234788286591,105.286259361646,40.5443000793457,55.1269989013672,47.9398291661619,204.377313333333,245.526084273325,64.7082896844365,148.876496666667,99999,8.03757420282436,9.64508904338924,11.2526038839541,12.860118724519,14.4676335650839,16.0751484056487,0,83,99999
"238267","USS0010J17S",2013-04-01,"WESD",195.6," "," ","T","Bear River RS",-110.83,40.89,2675.2,2602,11.0799999237061,12.1899995803833,-6.57000017166138,2.92000007629395,-5.25,0.910000026226044,565.219970703125,3.33343852487204,296.562756315226,63.4275970458984,62.0902976989746,144.647801337734,169.801563333333,249.451492874023,163.546771299867,169.284613333333,99999,161.148363045516,161.378035654619,161.607708263722,161.837380872825,162.067053481928,162.296726091031,160,180,99999
"253860","USS0010J18S",2013-04-01,"WESD",114.3," "," ","T","Rock Creek",-110.69,40.55,2404.6,2404,11.6800003051758,11.9700002670288,-5.67999982833862,4.17000007629395,-3.34999990463257,1.89999997615814,609.840026855469,1.17958444335404,230.540740031152,53.225700378418,48.5750999450684,136.126077576419,118.729106666667,225.619156892504,89.4884287632875,158.127096666667,99999,64.8129953857294,65.7755944628753,66.7381935400211,67.700792617167,68.6633916943129,69.6259907714588,60,107,99999
"270197","USS0010J20S",2013-04-01,"WESD",320," "," ","T","Steel Creek Park",-110.5,40.91,3109,3086,8.26000022888184,8.94999980926514,-7.3899998664856,1.04999995231628,-6.17000007629395,0.949999988079071,762.510009765625,3.6784973319539,32.0648626684663,86.8357009887695,85.4633941650391,290.304196968151,296.002540000001,317.25027457864,267.763981269465,293.445203333334,99999,282.039131836387,281.046958203664,280.054784570941,279.062610938219,278.070437305496,277.078263672773,287,258,99999
"274599","USS0010J21S",2013-04-01,"WESD",325.1," "," ","T","EF Blacks Fork GS",-110.54,40.88,2852.9,2859,9.94999980926514,10.4499998092651,-7.71000003814697,1.55999994277954,-6.84000015258789,0.800000011920929,716.590026855469,2.07697143503362,70.9655407279232,73.3986968994141,74.5895004272461,244.476572329305,233.28417,287.302178399767,191.226934040116,190.613353333333,99999,234.055415895718,231.066499074862,228.077582254006,225.08866543315,222.099748612293,219.110831791437,249,214,99999
"279001","USS0010J22S",2013-04-01,"WESD",177.8," "," ","T","Blacks Fork Jct",-110.58,40.96,2703.6,2723,10.539999961853,10.9399995803833,-7.09999990463257,2.3199999332428,-5.90999984741211,0.899999976158142,518.059997558594,3.00617219952069,265.05182325488,63.6484985351562,68.1407012939453,175.081012965428,185.979566666667,279.448442177329,173.196550922297,189.72674,99999,201.580028111734,198.89603373408,196.212039356427,193.528044978774,190.844050601121,188.160056223467,215,143,99999
"282690","USS0010J23S",2013-04-01,"WESD",312.4," "," ","T","Buck Pasture",-110.66,40.84,2956.6,2958,9.21000003814697,10.0299997329712,-7.76000022888184,1.12000000476837,-6.96999979019165,0.699999988079071,820.530029296875,2.65932945518605,314.557946346082,83.6778945922852,73.1159973144531,344.106191428505,289.632163333334,300.414422915741,290.94932748636,313.776713333334,99999,324.024972430968,321.029966917161,318.034961403355,315.039955889548,312.044950375742,309.049944861935,339,295,99999
"294966","USS0010J25S",2013-04-01,"WESD",426.7," "," ","T","Lakefork Basin",-110.62,40.74,3342.4,3350,7.15999984741211,7.75,-7.09999990463257,0.25,-6.65999984741211,1.01999998092651,982.429992675781,3.40649694120011,153.130899651749,104.296600341797,71.9047012329102,480.894651794099,352.126386666667,354.164614142885,463.714680700298,344.276073333334,99999,405.169512742613,411.003415291135,416.837317839658,422.67122038818,428.505122936703,434.339025485225,376,381,99999
"308110","USS0010J26S",2013-04-01,"WESD",327.7," "," ","T","Five Points Lake",-110.47,40.72,3334.5,3378,7.01999998092651,7.59999990463257,-7.3899998664856,-0.0199999995529652,-7.05999994277954,1.04999995231628,899.590026855469,5.76543064390204,140.480202163667,78.8807983398438,68.4054946899414,430.424598133524,353.790016666667,374.872928925893,406.522893070634,324.569813333334,99999,311.968955570635,317.762746684762,323.556537798889,329.350328913016,335.144120027143,340.93791114127,283,334,99999
"324447","USS0010J30S",2013-04-01,"WESD",335.3," "," ","T","Brown Duck",-110.59,40.58,3230.9,3176,8.05000019073486,8.86999988555908,-8.47999954223633,0.899999976158142,-6.26000022888184,1.60000002384186,887,1.74620744356898,90.9459424829086,75.3267974853516,79.9032974243164,384.925800645744,320.079156666667,329.246164672554,354.443165063584,302.831886666667,99999,322.771156853536,324.325388224244,325.879619594951,327.433850965658,328.988082336365,330.542313707073,315,278,99999
"339699","USS0010J35S",2013-04-01,"WESD",292.1," "," ","T","Lily Lake",-110.8,40.86,2790.7,2776,10.0600004196167,11.0600004196167,-6.98999977111816,2.22000002861023,-5.63000011444092,1,740.25,3.5403808747547,6.02004792518575,71.9704971313477,65.0101013183594,209.049282210872,269.15936,273.91878989706,188.926141978294,234.226396666667,99999,219.85829841127,215.629958093524,211.401617775778,207.173277458032,202.944937140286,198.71659682254,241,241,99999
"355292","USS0010J43S",2013-04-01,"WESD",284.5," "," ","T","Chepeta",-110.01,40.77,3228.4,3188,7.23000001907349,7.8899998664856,-7.38000011444092,0.219999998807907,-6.78999996185303,1.27999997138977,799.5,3.63135708957878,208.798117965602,41.9619979858398,83.6820983886719,352.445970258746,293.34696,330.763038158091,328.465617084231,280.64982,99999,308.241544478035,308.889853373642,309.538162269249,310.186471164856,310.834780060462,311.483088956069,305,262,99999
"371629","USS0010J44S",2013-04-01,"WESD",261.6," "," ","T","Hayden Fork",-110.88,40.8,2807.8,2815,9.85999965667725,10.7700004577637,-7.23000001907349,1.94000005722046,-5.98000001907349,0.949999988079071,872.460021972656,4.49553122934345,89.7249163672731,102.256896972656,80.1116943359375,303.704269546763,295.763406666667,284.11777217224,302.269876734622,293.912336666667,99999,318.668384507846,316.802061409415,314.935738310984,313.069415212553,311.203092114123,309.336769015692,328,301,99999
